Time,S_true,I_true,R_true,I_observation,S_est,I_est,R_est,U_est,beta_est,beta_true,u_actual,time_ode_used,loss_ode
26,0.439147135437053,0.06861232180013865,0.4922405427628081,0.068,0.3632737994194031,0.06806617230176926,0.5686600208282471,0.4004363715648651,0.6689102649688721,0.6000000000000001,0.4000000095486332,0,0
27,0.4240837244006311,0.04877212976354965,0.527144145835819,0.043,0.34768083691596985,0.043414682149887085,0.6089044809341431,0.4005087912082672,0.6689102649688721,0.6000000000000001,0.4000000095486332,0,0
28,0.4137301284360382,0.03440874282312094,0.5518611287408407,0.041,0.3369762599468231,0.04105287790298462,0.6219708919525146,0.4016934931278229,0.6689102649688721,0.6000000000000001,0.4000000095486332,0,0
29,0.4065965285275626,0.02414982094080586,0.5692536505316311,0.025,0.33043280243873596,0.024888115003705025,0.644679069519043,0.399919331073761,0.6689102649688721,0.6000000000000001,0.4000000095486332,0,0
30,0.4016721682382115,0.01688907984656533,0.5814387519152225,0.016,0.3271516263484955,0.016052326187491417,0.6567960977554321,0.04541747272014618,0.6689102649688721,0.6000000000000001,0.045445150637260574,1695.7096855640411,2.070347412980135e-05
31,0.3976329639287332,0.016793812773880763,0.5855732232973854,0.01,0.36179330945014954,0.009869514964520931,0.6283371448516846,0.04546729847788811,0.6249076724052429,0.6000000000000001,0.045445150637260574,0,0
32,0.3936615803669415,0.016658993803516958,0.5896794258295409,0.014,0.3583926260471344,0.013945838436484337,0.6276615858078003,0.0454423762857914,0.6249076724052429,0.6000000000000001,0.045445150637260574,0,0
33,0.3897658543720766,0.016486295570826485,0.5937478500570965,0.02,0.352522075176239,0.01988653652369976,0.6275913715362549,0.04542915150523186,0.6249076724052429,0.6000000000000001,0.045445150637260574,0,0
34,0.38595286950878244,0.016277695212590287,0.5977694352786272,0.012,0.35102203488349915,0.011986359022557735,0.6369916200637817,0.045078933238983154,0.6249076724052429,0.6000000000000001,0.045445150637260574,0,0
35,0.38222892883994375,0.016035432001873868,0.6017356391581823,0.02,0.34522730112075806,0.01991543173789978,0.6348572373390198,0.3283030390739441,0.6249076724052429,0.6000000000000001,0.3371901066845546,1765.4280228614807,0.000503147214440943
